Unnamed: 0,id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l
159,6625,True,2017-12-11 16:30:00,188,FK Akhmat,AKH,189,Zenit St. Petersburg,ZEN,0,0,0.906493,2.4998099999999996,0.0615,0.1382,0.8003
160,6633,True,2018-03-02 16:30:00,193,Anzhi Makhachkala,ANZ,186,Rubin Kazan,RUB,1,1,0.773837,0.522658,0.3698,0.4108,0.2194
161,6636,True,2018-03-03 11:00:00,185,CSKA Moscow,CSK,198,Ural,URA,1,0,0.8473930000000001,0.377689,0.4743,0.3866,0.1391
162,6630,True,2018-03-03 13:30:00,189,Zenit St. Petersburg,ZEN,195,Amkar,AMK,0,0,0.639251,0.11553499999999998,0.4427,0.4999,0.0574
163,6631,True,2018-03-03 16:00:00,196,FC Krasnodar,KRA,187,FC Rostov,ROS,3,1,1.9203400000000002,1.04657,0.6238,0.2598,0.1164
164,6634,True,2018-03-04 08:00:00,218,SKA-Khabarovsk,SKA,217,Tosno,TOS,0,1,0.352222,0.511257,0.1962,0.4964,0.3074
165,6632,True,2018-03-04 11:00:00,184,FC Ufa,UFA,190,Dinamo Moscow,DIN,1,1,1.17695,0.9249,0.3916,0.3648,0.2436
166,6635,True,2018-03-04 13:30:00,192,Lokomotiv Moscow,LOK,183,Spartak Moscow,SPA,0,0,0.5136350000000001,0.6278050000000001,0.2361,0.4375,0.3264
167,6629,True,2018-03-04 16:00:00,200,Arsenal Tula,ARS,188,FK Akhmat,AKH,1,0,0.7366020000000001,0.891617,0.2701,0.358,0.3719
168,6642,True,2018-03-09 14:30:00,195,Amkar,AMK,200,Arsenal Tula,ARS,0,2,0.9529709999999999,2.9819,0.0268,0.0982,0.875
169,6637,True,2018-03-10 11:00:00,184,FC Ufa,UFA,193,Anzhi Makhachkala,ANZ,3,2,0.846557,1.71026,0.14400000000000002,0.2472,0.6088
170,6644,True,2018-03-10 13:30:00,190,Dinamo Moscow,DIN,196,FC Krasnodar,KRA,0,0,0.333333,0.261914,0.2352,0.5918,0.17300000000000001
171,6640,True,2018-03-10 16:00:00,217,Tosno,TOS,186,Rubin Kazan,RUB,0,1,0.953314,0.46886000000000005,0.4666,0.3668,0.1666
172,6643,True,2018-03-11 11:00:00,187,FC Rostov,ROS,189,Zenit St. Petersburg,ZEN,0,0,0.566749,0.296925,0.3649,0.4869,0.1482
173,6641,True,2018-03-11 13:30:00,188,FK Akhmat,AKH,185,CSKA Moscow,CSK,0,3,1.9816599999999998,2.7908,0.2194,0.222,0.5586
174,6639,True,2018-03-11 16:00:00,183,Spartak Moscow,SPA,218,SKA-Khabarovsk,SKA,1,0,3.15449,0.0844931,0.9744,0.0235,0.0021
175,6638,True,2018-03-12 14:00:00,198,Ural,URA,192,Lokomotiv Moscow,LOK,0,2,0.47662,2.27356,0.0343,0.1132,0.8525
176,6647,True,2018-03-17 08:00:00,218,SKA-Khabarovsk,SKA,198,Ural,URA,0,3,0.595298,1.9500400000000002,0.0861,0.1902,0.7237
177,6650,True,2018-03-17 11:00:00,200,Arsenal Tula,ARS,187,FC Rostov,ROS,2,2,0.895206,1.81508,0.1372,0.222,0.6408
178,6652,True,2018-03-17 13:30:00,196,FC Krasnodar,KRA,184,FC Ufa,UFA,0,1,1.39648,0.340552,0.6643,0.2588,0.0769
179,6645,True,2018-03-17 16:00:00,193,Anzhi Makhachkala,ANZ,217,Tosno,TOS,2,0,0.444259,0.320438,0.2844,0.5283,0.1873
180,6648,True,2018-03-17 16:00:00,186,Rubin Kazan,RUB,183,Spartak Moscow,SPA,1,2,0.822052,1.58693,0.13,0.2793,0.5907
181,6654,True,2018-03-31 00:00:00,195,Amkar,AMK,192,Lokomotiv Moscow,LOK,2,1,1.73977,1.23768,0.5043,0.3087,0.187
182,6655,True,2018-03-31 00:00:00,188,FK Akhmat,AKH,218,SKA-Khabarovsk,SKA,0,0,1.32748,0.156947,0.7236,0.2387,0.0377
183,6657,True,2018-03-31 00:00:00,183,Spartak Moscow,SPA,217,Tosno,TOS,2,1,1.7662,1.0495,0.5544,0.2723,0.1733
184,6660,True,2018-03-31 00:00:00,190,Dinamo Moscow,DIN,200,Arsenal Tula,ARS,2,1,2.91384,0.675111,0.9018,0.0738,0.0244
185,6656,True,2018-04-01 12:00:00,198,Ural,URA,186,Rubin Kazan,RUB,1,1,0.9947360000000001,0.739727,0.3841,0.4316,0.1843
186,6659,True,2018-04-01 14:30:00,184,FC Ufa,UFA,189,Zenit St. Petersburg,ZEN,1,2,1.03463,0.977058,0.3314,0.3616,0.307
187,6653,True,2018-04-01 17:00:00,196,FC Krasnodar,KRA,193,Anzhi Makhachkala,ANZ,1,1,0.522249,0.501232,0.2819,0.4561,0.262
188,6658,True,2018-04-01 17:00:00,187,FC Rostov,ROS,185,CSKA Moscow,CSK,1,2,0.36394699999999996,1.78358,0.0461,0.1664,0.7875
189,6663,True,2018-04-07 08:00:00,218,SKA-Khabarovsk,SKA,195,Amkar,AMK,0,2,1.00471,2.16628,0.1049,0.2092,0.6859
190,6664,True,2018-04-07 11:00:00,186,Rubin Kazan,RUB,188,FK Akhmat,AKH,3,2,2.31027,0.9264540000000001,0.7877,0.1802,0.0321
191,6668,True,2018-04-07 13:30:00,189,Zenit St. Petersburg,ZEN,196,FC Krasnodar,KRA,1,2,1.09638,0.387449,0.5497,0.3244,0.1259
192,6667,True,2018-04-07 16:00:00,200,Arsenal Tula,ARS,184,FC Ufa,UFA,2,1,0.998851,0.972223,0.3376,0.3293,0.3331
193,6665,True,2018-04-08 11:00:00,217,Tosno,TOS,198,Ural,URA,2,2,1.84175,0.791799,0.6879,0.2085,0.1036
194,6662,True,2018-04-08 13:30:00,192,Lokomotiv Moscow,LOK,187,FC Rostov,ROS,1,0,0.7876029999999999,0.11979300000000001,0.5092,0.4365,0.0543
195,6661,True,2018-04-08 16:00:00,193,Anzhi Makhachkala,ANZ,183,Spartak Moscow,SPA,1,4,0.828105,2.6645,0.0357,0.1147,0.8496
196,6666,True,2018-04-09 16:30:00,185,CSKA Moscow,CSK,190,Dinamo Moscow,DIN,1,2,1.49045,1.58843,0.3012,0.3036,0.3952
197,6673,True,2018-04-13 16:30:00,188,FK Akhmat,AKH,217,Tosno,TOS,1,0,1.07609,0.13436700000000001,0.6975,0.2688,0.0337
198,6672,True,2018-04-14 08:30:00,195,Amkar,AMK,186,Rubin Kazan,RUB,0,3,0.704429,2.37795,0.057,0.1471,0.7959
199,6670,True,2018-04-14 11:00:00,190,Dinamo Moscow,DIN,192,Lokomotiv Moscow,LOK,0,4,0.396484,2.32272,0.024,0.10099999999999999,0.875
200,6669,True,2018-04-14 13:30:00,189,Zenit St. Petersburg,ZEN,193,Anzhi Makhachkala,ANZ,1,0,2.19696,0.275663,0.8867,0.095,0.0183
201,6676,True,2018-04-14 16:00:00,196,FC Krasnodar,KRA,200,Arsenal Tula,ARS,3,0,1.1032600000000001,0.497399,0.5059,0.3362,0.1579
202,6674,True,2018-04-15 11:00:00,198,Ural,URA,183,Spartak Moscow,SPA,2,1,1.9035799999999998,1.24309,0.5495,0.2403,0.2102
203,6675,True,2018-04-15 13:30:00,184,FC Ufa,UFA,185,CSKA Moscow,CSK,1,1,1.35626,1.34637,0.3636,0.2764,0.36
204,6671,True,2018-04-15 16:00:00,187,FC Rostov,ROS,218,SKA-Khabarovsk,SKA,2,0,0.74707,0.157453,0.5078,0.4237,0.0685
205,6646,True,2018-04-18 16:30:00,192,Lokomotiv Moscow,LOK,188,FK Akhmat,AKH,0,0,0.823536,0.305573,0.4917,0.3929,0.1154
206,6649,True,2018-04-18 16:30:00,185,CSKA Moscow,CSK,195,Amkar,AMK,3,0,1.50014,0.188642,0.773,0.1963,0.0307
207,6651,True,2018-04-18 16:30:00,189,Zenit St. Petersburg,ZEN,190,Dinamo Moscow,DIN,2,1,1.64953,0.366021,0.7884,0.1674,0.0442
208,6680,True,2018-04-21 13:30:00,186,Rubin Kazan,RUB,187,FC Rostov,ROS,1,1,0.649526,0.601228,0.3037,0.4087,0.2876
209,6677,True,2018-04-21 16:00:00,193,Anzhi Makhachkala,ANZ,198,Ural,URA,0,1,0.6032069999999999,0.997202,0.2069,0.3374,0.4557
210,6679,True,2018-04-22 08:00:00,218,SKA-Khabarovsk,SKA,190,Dinamo Moscow,DIN,0,1,0.50464,1.12547,0.1346,0.3161,0.5493
211,6684,True,2018-04-22 11:00:00,200,Arsenal Tula,ARS,189,Zenit St. Petersburg,ZEN,3,3,1.7549299999999999,1.6953,0.3706,0.3004,0.32899999999999996
212,6681,True,2018-04-22 13:30:00,217,Tosno,TOS,195,Amkar,AMK,0,2,0.293867,2.25201,0.0173,0.0861,0.8966
213,6683,True,2018-04-22 13:30:00,185,CSKA Moscow,CSK,196,FC Krasnodar,KRA,2,1,1.13132,0.9441719999999999,0.3925,0.3131,0.2944
214,6678,True,2018-04-22 16:00:00,192,Lokomotiv Moscow,LOK,184,FC Ufa,UFA,0,0,0.793999,0.225728,0.4835,0.4181,0.0984
215,6682,True,2018-04-23 16:30:00,183,Spartak Moscow,SPA,188,FK Akhmat,AKH,1,3,1.82548,0.7878229999999999,0.6443,0.24100000000000002,0.1147
216,6685,True,2018-04-28 16:30:00,200,Arsenal Tula,ARS,193,Anzhi Makhachkala,ANZ,2,1,1.97521,1.11677,0.5831,0.2301,0.1868
217,6687,True,2018-04-29 11:00:00,195,Amkar,AMK,183,Spartak Moscow,SPA,0,2,0.43624300000000005,1.7553900000000002,0.0629,0.1764,0.7607
218,6692,True,2018-04-29 13:30:00,189,Zenit St. Petersburg,ZEN,185,CSKA Moscow,CSK,0,0,1.87923,0.514121,0.7353,0.188,0.0767
219,6688,True,2018-04-29 16:00:00,187,FC Rostov,ROS,217,Tosno,TOS,2,0,1.19166,0.12428299999999999,0.6843,0.2805,0.0352
220,6690,True,2018-04-30 08:30:00,184,FC Ufa,UFA,218,SKA-Khabarovsk,SKA,1,0,1.40336,0.324677,0.6652,0.2592,0.0756
221,6689,True,2018-04-30 11:00:00,190,Dinamo Moscow,DIN,186,Rubin Kazan,RUB,0,0,0.405947,0.190462,0.3003,0.5788,0.1209
222,6686,True,2018-04-30 13:30:00,188,FK Akhmat,AKH,198,Ural,URA,0,0,0.573261,0.44749799999999995,0.3238,0.4503,0.2259
223,6691,True,2018-04-30 16:00:00,196,FC Krasnodar,KRA,192,Lokomotiv Moscow,LOK,2,0,2.47148,0.680177,0.8341,0.1207,0.0452
224,6695,True,2018-05-05 09:00:00,218,SKA-Khabarovsk,SKA,196,FC Krasnodar,KRA,0,1,1.8087400000000002,1.13936,0.5603,0.2435,0.1962
225,6697,True,2018-05-05 12:00:00,217,Tosno,TOS,190,Dinamo Moscow,DIN,1,2,0.576021,0.5927560000000001,0.2727,0.42700000000000005,0.3003
226,6694,True,2018-05-05 14:30:00,192,Lokomotiv Moscow,LOK,189,Zenit St. Petersburg,ZEN,1,0,0.7945720000000001,0.16173800000000002,0.5957,0.3487,0.0556
227,6698,True,2018-05-05 17:00:00,183,Spartak Moscow,SPA,187,FC Rostov,ROS,2,0,2.27791,0.430483,0.8359,0.1249,0.0392
228,6699,True,2018-05-06 12:00:00,198,Ural,URA,195,Amkar,AMK,0,2,1.4497200000000001,0.553509,0.6695,0.2458,0.0847
229,6700,True,2018-05-06 17:00:00,185,CSKA Moscow,CSK,200,Arsenal Tula,ARS,6,0,2.9144799999999997,0.134823,0.9686,0.0285,0.0029
230,6693,True,2018-05-07 17:30:00,193,Anzhi Makhachkala,ANZ,188,FK Akhmat,AKH,0,2,0.566458,0.48895299999999997,0.2999,0.4462,0.2539
231,6696,True,2018-05-07 17:30:00,186,Rubin Kazan,RUB,184,FC Ufa,UFA,0,0,1.14133,0.477245,0.5382,0.32,0.1418
232,6471,True,2018-05-13 12:00:00,183,Spartak Moscow,SPA,190,Dinamo Moscow,DIN,0,1,0.882084,1.9809400000000001,0.1241,0.2019,0.674
233,6701,True,2018-05-13 12:00:00,185,CSKA Moscow,CSK,193,Anzhi Makhachkala,ANZ,2,1,2.13603,0.328859,0.8694,0.1091,0.0215
234,6702,True,2018-05-13 12:00:00,200,Arsenal Tula,ARS,192,Lokomotiv Moscow,LOK,2,0,1.49568,0.10444,0.7615,0.2165,0.022000000000000002
235,6703,True,2018-05-13 12:00:00,189,Zenit St. Petersburg,ZEN,218,SKA-Khabarovsk,SKA,6,0,4.18534,0.21037600000000004,0.9969,0.0029,0.0002
236,6704,True,2018-05-13 12:00:00,196,FC Krasnodar,KRA,186,Rubin Kazan,RUB,1,1,1.51689,1.46312,0.3792,0.2633,0.3575
237,6705,True,2018-05-13 12:00:00,184,FC Ufa,UFA,217,Tosno,TOS,5,0,3.69406,0.27870300000000003,0.9919,0.0075,0.0006
238,6706,True,2018-05-13 12:00:00,187,FC Rostov,ROS,198,Ural,URA,1,0,1.2256799999999999,0.42881899999999995,0.6018,0.2841,0.1141
239,6707,True,2018-05-13 12:00:00,195,Amkar,AMK,188,FK Akhmat,AKH,0,0,0.596494,0.21880100000000002,0.3955,0.4912,0.1133
0,8945,True,2018-07-28 16:30:00,198,Ural,URA,193,Anzhi Makhachkala,ANZ,0,1,1.0408,0.0551835,0.6758,0.3076,0.0166
1,8946,True,2018-07-28 19:00:00,183,Spartak Moscow,SPA,199,FC Orenburg,ORE,1,0,0.7861100000000001,0.195363,0.4856,0.4276,0.0868
2,8947,True,2018-07-28 21:30:00,187,FC Rostov,ROS,188,FK Akhmat,AKH,1,0,0.978791,0.028255400000000003,0.6428,0.3485,0.0087
3,8948,True,2018-07-29 14:00:00,226,FC Yenisey Krasnoyarsk,YEN,189,Zenit St. Petersburg,ZEN,0,2,0.2504,1.2162600000000001,0.0645,0.2717,0.6638
4,8949,True,2018-07-29 16:30:00,200,Arsenal Tula,ARS,190,Dinamo Moscow,DIN,0,0,0.5308109999999999,0.41981599999999997,0.3076,0.4729,0.2195
5,8950,True,2018-07-29 19:00:00,186,Rubin Kazan,RUB,196,FC Krasnodar,KRA,2,1,1.5964200000000002,0.775284,0.6055,0.2484,0.1461
6,8951,True,2018-07-30 18:00:00,184,FC Ufa,UFA,192,Lokomotiv Moscow,LOK,0,0,1.9579900000000001,1.04565,0.617,0.2377,0.1453
7,8952,True,2018-07-31 19:00:00,194,Krylya Sovetov Samara,KSS,185,CSKA Moscow,CSK,0,0,0.35833400000000004,1.3954600000000001,0.0861,0.2512,0.6627
8,8953,True,2018-08-03 19:30:00,190,Dinamo Moscow,DIN,186,Rubin Kazan,RUB,1,1,0.728525,0.460211,0.3818,0.4212,0.19699999999999998
9,8954,True,2018-08-04 14:00:00,198,Ural,URA,196,FC Krasnodar,KRA,1,2,1.25048,0.974015,0.4275,0.3113,0.2612
10,8955,True,2018-08-04 16:30:00,189,Zenit St. Petersburg,ZEN,200,Arsenal Tula,ARS,1,0,1.57608,0.13608800000000001,0.8378,0.1463,0.0159
11,8956,True,2018-08-04 19:00:00,192,Lokomotiv Moscow,LOK,183,Spartak Moscow,SPA,0,0,0.533667,1.47596,0.1123,0.2616,0.6261
12,8957,True,2018-08-05 16:30:00,194,Krylya Sovetov Samara,KSS,199,FC Orenburg,ORE,0,3,1.41184,1.36694,0.3405,0.3503,0.3092
13,8958,True,2018-08-05 19:00:00,185,CSKA Moscow,CSK,187,FC Rostov,ROS,0,1,0.825341,0.46169099999999996,0.4311,0.3959,0.17300000000000001
14,8959,True,2018-08-05 21:30:00,188,FK Akhmat,AKH,226,FC Yenisey Krasnoyarsk,YEN,1,0,1.87773,0.7614989999999999,0.6876,0.2148,0.0976
15,8960,True,2018-08-06 17:30:00,184,FC Ufa,UFA,193,Anzhi Makhachkala,ANZ,3,0,1.10699,0.0666186,0.6973,0.2848,0.0179
16,8961,True,2018-08-10 17:30:00,198,Ural,URA,190,Dinamo Moscow,DIN,1,1,0.985309,1.15631,0.2893,0.3118,0.3989
17,8962,True,2018-08-11 16:30:00,226,FC Yenisey Krasnoyarsk,YEN,185,CSKA Moscow,CSK,1,1,0.8438620000000001,1.0638299999999998,0.2314,0.3586,0.41
18,8963,True,2018-08-11 19:00:00,183,Spartak Moscow,SPA,193,Anzhi Makhachkala,ANZ,1,0,1.7782099999999998,0.0220797,0.8616,0.1357,0.0027
19,8964,True,2018-08-11 21:30:00,187,FC Rostov,ROS,194,Krylya Sovetov Samara,KSS,0,1,0.355563,0.340346,0.2219,0.5513,0.2268
20,8965,True,2018-08-12 14:00:00,199,FC Orenburg,ORE,192,Lokomotiv Moscow,LOK,1,0,0.183598,0.681723,0.0838,0.4727,0.4435
21,8966,True,2018-08-12 16:30:00,200,Arsenal Tula,ARS,188,FK Akhmat,AKH,3,1,1.03474,0.739078,0.4133,0.3418,0.2449
22,8968,True,2018-08-13 17:30:00,184,FC Ufa,UFA,196,FC Krasnodar,KRA,0,1,0.703006,0.69905,0.3138,0.3743,0.3119
23,8967,True,2018-08-13 20:00:00,186,Rubin Kazan,RUB,189,Zenit St. Petersburg,ZEN,0,1,0.47913500000000003,1.12799,0.1238,0.297,0.5792
24,8969,True,2018-08-17 19:30:00,193,Anzhi Makhachkala,ANZ,199,FC Orenburg,ORE,1,3,0.886545,1.2213100000000001,0.1778,0.425,0.3972
25,8970,True,2018-08-18 16:30:00,185,CSKA Moscow,CSK,200,Arsenal Tula,ARS,3,0,1.9804400000000002,0.226771,0.8386,0.1356,0.0258
26,8971,True,2018-08-18 19:00:00,196,FC Krasnodar,KRA,183,Spartak Moscow,SPA,0,1,1.0754,0.339471,0.5582,0.3304,0.1114
27,8972,True,2018-08-18 21:30:00,188,FK Akhmat,AKH,186,Rubin Kazan,RUB,1,1,1.1334,0.45152,0.5504,0.3145,0.1351
28,8973,True,2018-08-19 16:30:00,194,Krylya Sovetov Samara,KSS,192,Lokomotiv Moscow,LOK,0,1,0.478626,1.23643,0.0763,0.2655,0.6582
29,8974,True,2018-08-19 19:00:00,189,Zenit St. Petersburg,ZEN,198,Ural,URA,4,1,2.77597,1.03114,0.7946,0.1415,0.0639
30,8975,True,2018-08-19 21:30:00,187,FC Rostov,ROS,226,FC Yenisey Krasnoyarsk,YEN,4,0,2.0796099999999997,0.6004010000000001,0.8139,0.1405,0.0456
31,8976,True,2018-08-20 19:30:00,190,Dinamo Moscow,DIN,184,FC Ufa,UFA,3,0,0.958973,0.145577,0.5795,0.3641,0.0564
32,8977,True,2018-08-24 19:30:00,200,Arsenal Tula,ARS,187,FC Rostov,ROS,0,1,0.304714,1.42864,0.0453,0.1944,0.7603
33,8978,True,2018-08-25 14:00:00,198,Ural,URA,188,FK Akhmat,AKH,2,1,0.822457,0.7339899999999999,0.3374,0.3723,0.2903
34,8979,True,2018-08-25 16:30:00,186,Rubin Kazan,RUB,185,CSKA Moscow,CSK,1,1,1.28939,0.749459,0.5144,0.2979,0.1877
35,8980,True,2018-08-25 19:00:00,183,Spartak Moscow,SPA,190,Dinamo Moscow,DIN,2,1,2.2260400000000002,0.36489,0.8628,0.1096,0.0276
36,8981,True,2018-08-26 14:00:00,199,FC Orenburg,ORE,196,FC Krasnodar,KRA,1,1,2.27389,2.10526,0.4143,0.2725,0.3132
37,8982,True,2018-08-26 16:30:00,184,FC Ufa,UFA,189,Zenit St. Petersburg,ZEN,0,2,0.500344,2.05277,0.045,0.1505,0.8045
38,8983,True,2018-08-26 19:00:00,192,Lokomotiv Moscow,LOK,193,Anzhi Makhachkala,ANZ,2,1,0.71144,0.8628399999999999,0.2207,0.3947,0.3846
39,8984,True,2018-08-27 17:30:00,226,FC Yenisey Krasnoyarsk,YEN,194,Krylya Sovetov Samara,KSS,1,0,2.67243,0.389572,0.9455,0.0463,0.0082
40,8985,True,2018-08-31 19:30:00,187,FC Rostov,ROS,186,Rubin Kazan,RUB,1,1,1.6190200000000001,0.23070500000000002,0.8484,0.1316,0.02
41,8986,True,2018-09-01 11:00:00,194,Krylya Sovetov Samara,KSS,193,Anzhi Makhachkala,ANZ,1,0,0.9793879999999999,0.482191,0.478,0.35,0.172
42,8987,True,2018-09-01 13:30:00,185,CSKA Moscow,CSK,198,Ural,URA,4,0,2.8139999999999996,1.40163,0.7031,0.1771,0.1198
43,8988,True,2018-09-01 16:00:00,196,FC Krasnodar,KRA,192,Lokomotiv Moscow,LOK,2,1,1.3004799999999999,1.5787200000000001,0.2696,0.2783,0.4521
44,8989,True,2018-09-02 11:00:00,226,FC Yenisey Krasnoyarsk,YEN,200,Arsenal Tula,ARS,0,0,0.219556,0.354815,0.1387,0.6057,0.2556
45,8990,True,2018-09-02 13:30:00,190,Dinamo Moscow,DIN,199,FC Orenburg,ORE,2,0,1.12944,0.173048,0.6341,0.312,0.0539
46,8991,True,2018-09-02 16:00:00,189,Zenit St. Petersburg,ZEN,183,Spartak Moscow,SPA,0,0,0.845865,0.512206,0.42,0.3775,0.2025
47,8992,True,2018-09-02 18:30:00,188,FK Akhmat,AKH,184,FC Ufa,UFA,2,1,1.11595,0.271311,0.6159,0.3076,0.0765
48,9000,True,2018-09-14 16:30:00,192,Lokomotiv Moscow,LOK,190,Dinamo Moscow,DIN,1,1,1.84517,1.56513,0.4478,0.2604,0.2918
49,8996,True,2018-09-15 11:00:00,186,Rubin Kazan,RUB,226,FC Yenisey Krasnoyarsk,YEN,1,0,1.16286,0.406202,0.5979,0.2953,0.1068
50,8997,True,2018-09-15 13:30:00,184,FC Ufa,UFA,185,CSKA Moscow,CSK,0,3,0.46626999999999996,1.3459299999999998,0.1132,0.2665,0.6203
51,8994,True,2018-09-15 16:00:00,200,Arsenal Tula,ARS,194,Krylya Sovetov Samara,KSS,4,0,2.42762,0.42998100000000006,0.9165,0.07,0.0135
52,8999,True,2018-09-16 11:00:00,199,FC Orenburg,ORE,189,Zenit St. Petersburg,ZEN,1,2,0.511651,1.07246,0.1628,0.3264,0.5108
53,8993,True,2018-09-16 13:30:00,193,Anzhi Makhachkala,ANZ,196,FC Krasnodar,KRA,0,4,0.50198,1.8200900000000002,0.0873,0.2019,0.7108
54,8998,True,2018-09-16 16:00:00,183,Spartak Moscow,SPA,188,FK Akhmat,AKH,1,2,0.750654,1.60606,0.1167,0.2324,0.6509
55,8995,True,2018-09-17 14:30:00,198,Ural,URA,187,FC Rostov,ROS,1,1,0.340441,0.510062,0.1898,0.5,0.3102
56,9004,True,2018-09-22 08:30:00,226,FC Yenisey Krasnoyarsk,YEN,198,Ural,URA,1,2,1.3496700000000001,0.382784,0.6632,0.2606,0.0762
57,9008,True,2018-09-22 11:00:00,190,Dinamo Moscow,DIN,193,Anzhi Makhachkala,ANZ,0,1,2.57615,0.23284000000000002,0.9351,0.0546,0.0103
58,9003,True,2018-09-22 13:30:00,200,Arsenal Tula,ARS,186,Rubin Kazan,RUB,2,2,2.1869099999999997,1.54017,0.5401,0.2382,0.2217
59,9002,True,2018-09-22 16:00:00,187,FC Rostov,ROS,184,FC Ufa,UFA,0,0,0.42224300000000003,0.23215100000000002,0.2803,0.5737,0.146
60,9005,True,2018-09-22 16:00:00,188,FK Akhmat,AKH,199,FC Orenburg,ORE,1,1,0.401264,0.376319,0.2418,0.5279,0.2303
61,9007,True,2018-09-23 13:30:00,189,Zenit St. Petersburg,ZEN,192,Lokomotiv Moscow,LOK,5,3,2.79425,0.580973,0.8897,0.0831,0.0272
62,9006,True,2018-09-23 16:00:00,185,CSKA Moscow,CSK,183,Spartak Moscow,SPA,1,1,0.823241,0.797273,0.3149,0.3587,0.3264
63,9001,True,2018-09-24 15:30:00,194,Krylya Sovetov Samara,KSS,196,FC Krasnodar,KRA,0,3,0.408,0.675708,0.1888,0.4341,0.3771
64,9012,True,2018-09-28 14:30:00,199,FC Orenburg,ORE,185,CSKA Moscow,CSK,0,1,0.727684,1.9131900000000002,0.0872,0.2026,0.7102
65,9013,True,2018-09-29 08:30:00,198,Ural,URA,200,Arsenal Tula,ARS,2,1,2.07423,1.59227,0.4926,0.2455,0.2619
66,9014,True,2018-09-29 13:30:00,184,FC Ufa,UFA,226,FC Yenisey Krasnoyarsk,YEN,2,1,1.45755,0.210637,0.746,0.2127,0.0413
67,9011,True,2018-09-29 16:00:00,192,Lokomotiv Moscow,LOK,188,FK Akhmat,AKH,2,0,1.6462299999999999,0.24491100000000002,0.7751,0.1852,0.0397
68,9010,True,2018-09-30 11:00:00,193,Anzhi Makhachkala,ANZ,189,Zenit St. Petersburg,ZEN,2,1,0.935851,1.11558,0.2773,0.3568,0.3659
69,9009,True,2018-09-30 13:30:00,196,FC Krasnodar,KRA,190,Dinamo Moscow,DIN,3,0,0.950003,0.379643,0.5186,0.3536,0.1278
70,9015,True,2018-09-30 16:00:00,183,Spartak Moscow,SPA,187,FC Rostov,ROS,0,1,0.557661,1.20486,0.0816,0.3161,0.6023
71,9016,True,2018-10-01 16:30:00,186,Rubin Kazan,RUB,194,Krylya Sovetov Samara,KSS,2,1,2.6809,0.855457,0.8743,0.1135,0.0122
72,9020,True,2018-10-05 16:30:00,200,Arsenal Tula,ARS,184,FC Ufa,UFA,1,1,1.75895,0.21336,0.7929999999999999,0.1778,0.0292
73,9017,True,2018-10-06 11:00:00,194,Krylya Sovetov Samara,KSS,190,Dinamo Moscow,DIN,1,0,0.784774,0.68679,0.3549,0.3813,0.2638
74,9018,True,2018-10-06 13:30:00,187,FC Rostov,ROS,199,FC Orenburg,ORE,0,1,1.4552399999999999,0.932588,0.4922,0.2962,0.2116
75,9021,True,2018-10-06 16:00:00,186,Rubin Kazan,RUB,198,Ural,URA,1,0,1.05264,0.627905,0.4683,0.3293,0.2024
76,9019,True,2018-10-07 08:30:00,226,FC Yenisey Krasnoyarsk,YEN,183,Spartak Moscow,SPA,2,3,1.61194,1.7133900000000002,0.315,0.3155,0.3695
77,9023,True,2018-10-07 11:00:00,188,FK Akhmat,AKH,193,Anzhi Makhachkala,ANZ,0,0,0.935584,0.522147,0.4345,0.3743,0.1912
78,9024,True,2018-10-07 13:30:00,189,Zenit St. Petersburg,ZEN,196,FC Krasnodar,KRA,2,1,2.25734,1.7380099999999998,0.4967,0.2469,0.2564
79,9022,True,2018-10-07 16:00:00,185,CSKA Moscow,CSK,192,Lokomotiv Moscow,LOK,0,1,0.600398,1.0226899999999999,0.18899999999999997,0.335,0.47600000000000003
80,9031,True,2018-10-19 15:00:00,193,Anzhi Makhachkala,ANZ,185,CSKA Moscow,CSK,0,2,0.257891,1.38446,0.0367,0.1971,0.7662
81,9026,True,2018-10-19 17:30:00,192,Lokomotiv Moscow,LOK,187,FC Rostov,ROS,2,1,1.42539,0.8293719999999999,0.5167,0.3233,0.16
82,9027,True,2018-10-20 08:30:00,199,FC Orenburg,ORE,226,FC Yenisey Krasnoyarsk,YEN,0,0,0.896855,0.990084,0.2934,0.3429,0.3637
83,9025,True,2018-10-20 11:00:00,198,Ural,URA,194,Krylya Sovetov Samara,KSS,1,1,1.90287,0.9410430000000001,0.6301,0.2335,0.1364
84,9032,True,2018-10-20 13:30:00,184,FC Ufa,UFA,186,Rubin Kazan,RUB,0,0,1.01242,0.24060700000000002,0.5864,0.3336,0.08
85,9029,True,2018-10-21 11:00:00,190,Dinamo Moscow,DIN,189,Zenit St. Petersburg,ZEN,1,0,1.49294,0.635123,0.6493,0.2417,0.109
86,9028,True,2018-10-21 13:30:00,183,Spartak Moscow,SPA,200,Arsenal Tula,ARS,2,3,2.04181,2.12445,0.3483,0.2669,0.3848
87,9030,True,2018-10-21 16:00:00,196,FC Krasnodar,KRA,188,FK Akhmat,AKH,0,1,0.620788,1.43717,0.1332,0.2515,0.6153
88,9038,True,2018-10-27 11:00:00,198,Ural,URA,184,FC Ufa,UFA,1,1,0.969783,0.801916,0.3719,0.3463,0.2818
