Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
21,11044,1374936,200,187,2019-07-28 13:30:00,6,2019,2,3,Arsenal Tula,FC Rostov,1.1473,1.26099,0.3259,0.2808,0.3933,RFPL,18,15,6,8,3,9,6.9091,11.0
22,11045,1374933,185,192,2019-07-28 16:00:00,6,2019,1,0,CSKA Moscow,Lokomotiv Moscow,1.22167,0.6622939999999999,0.537,0.3116,0.1514,RFPL,13,10,4,1,4,6,8.45,6.1622
23,11046,1374935,186,188,2019-07-29 17:00:00,6,2019,1,0,Rubin Kazan,FK Akhmat,1.4506700000000001,0.7974399999999999,0.5432,0.2735,0.1833,RFPL,16,9,7,4,3,1,12.5417,8.56
24,11047,1374946,198,187,2019-08-03 12:00:00,6,2019,2,2,Ural,FC Rostov,1.6608,2.14413,0.2834,0.226,0.4906,RFPL,14,22,5,7,4,17,8.1111,12.0
25,11048,1374945,194,192,2019-08-03 14:30:00,6,2019,1,2,Krylya Sovetov Samara,Lokomotiv Moscow,1.0510700000000002,3.06176,0.0405,0.1079,0.8516,RFPL,10,20,4,9,1,5,6.8571,9.5909
26,11049,1374940,183,190,2019-08-03 17:00:00,6,2019,0,0,Spartak Moscow,Dinamo Moscow,0.580905,0.844036,0.2412,0.3631,0.3957,RFPL,12,25,3,5,0,12,3.8286,20.9333
27,11050,1374939,189,196,2019-08-03 19:30:00,6,2019,1,1,Zenit St. Petersburg,FC Krasnodar,1.6884099999999997,0.180588,0.8083,0.1648,0.0269,RFPL,15,5,5,1,7,1,9.25,8.8333
28,11051,1374941,237,200,2019-08-04 14:30:00,6,2019,0,1,FC Tambov,Arsenal Tula,0.594033,1.0036,0.1857,0.32899999999999996,0.4853,RFPL,13,7,2,2,9,5,8.913,8.2
29,11052,1374944,186,185,2019-08-04 17:00:00,6,2019,0,1,Rubin Kazan,CSKA Moscow,1.03403,1.2226,0.2904,0.3009,0.4087,RFPL,18,12,3,5,7,6,5.0,13.9231
30,11053,1374943,236,184,2019-08-04 19:30:00,6,2019,0,0,PFC Sochi,FC Ufa,0.745677,0.314473,0.4613,0.4092,0.1295,RFPL,7,7,0,3,5,6,17.7059,12.6111
31,11054,1374942,188,199,2019-08-05 18:00:00,6,2019,2,1,FK Akhmat,FC Orenburg,0.53833,0.372463,0.3179,0.4814,0.2007,RFPL,7,8,2,1,4,4,8.7667,6.9688
32,11055,1374956,199,237,2019-08-10 12:00:00,6,2019,2,2,FC Orenburg,FC Tambov,1.96059,1.0368700000000002,0.6095,0.2229,0.1676,RFPL,22,9,10,5,3,3,13.3333,9.7368
33,11056,1374948,196,186,2019-08-10 17:00:00,6,2019,1,0,FC Krasnodar,Rubin Kazan,2.06893,0.9737879999999999,0.6693,0.21600000000000003,0.1147,RFPL,14,13,2,2,8,1,7.5833,9.625
34,11057,1374950,190,189,2019-08-10 17:00:00,6,2019,0,2,Dinamo Moscow,Zenit St. Petersburg,0.87339,1.80941,0.1444,0.2277,0.6279,RFPL,14,13,4,3,5,10,7.8077,5.2632
35,11058,1374954,200,184,2019-08-11 12:00:00,6,2019,1,0,Arsenal Tula,FC Ufa,1.0268,0.608228,0.4628,0.3335,0.2037,RFPL,18,9,4,1,4,9,8.3077,6.913
36,11059,1374984,192,198,2019-08-11 14:30:00,6,2019,4,0,Lokomotiv Moscow,Ural,4.59167,0.902241,0.9707,0.0238,0.0055,RFPL,22,15,8,3,11,4,8.9,6.2813
37,11060,1374949,185,236,2019-08-11 17:00:00,6,2019,0,0,CSKA Moscow,PFC Sochi,0.663134,0.709087,0.2676,0.3936,0.3388,RFPL,18,10,5,1,9,2,17.8235,6.1429
38,11061,1374952,188,183,2019-08-11 19:30:00,6,2019,1,3,FK Akhmat,Spartak Moscow,1.01237,0.800104,0.4079,0.3397,0.2524,RFPL,9,12,1,7,0,2,6.1765,10.5652
39,11062,1374947,187,194,2019-08-12 18:00:00,6,2019,1,0,FC Rostov,Krylya Sovetov Samara,1.2150100000000001,0.410793,0.5985,0.2901,0.1114,RFPL,16,10,4,0,12,6,13.6154,9.9412
40,11063,1374972,199,236,2019-08-16 16:00:00,6,2019,1,1,FC Orenburg,PFC Sochi,0.9560930000000001,1.15442,0.2539,0.342,0.4041,RFPL,14,16,2,6,9,6,7.4737,12.0
41,11064,1374970,198,194,2019-08-17 12:00:00,6,2019,1,3,Ural,Krylya Sovetov Samara,0.887251,1.9545599999999999,0.1237,0.2088,0.6675,RFPL,13,13,6,5,6,7,20.2727,15.6154
42,11065,1374962,237,196,2019-08-17 14:30:00,6,2019,0,2,FC Tambov,FC Krasnodar,0.402856,1.1937200000000001,0.1127,0.2987,0.5886,RFPL,10,17,1,6,5,4,8.2727,11.76
43,11066,1374958,189,188,2019-08-17 17:00:00,6,2019,0,0,Zenit St. Petersburg,FK Akhmat,2.90532,0.414236,0.9234,0.0619,0.0147,RFPL,22,7,5,2,12,0,17.0,4.9259
44,11067,1374966,186,200,2019-08-18 12:00:00,6,2019,1,0,Rubin Kazan,Arsenal Tula,0.981768,0.9707549999999999,0.341,0.3262,0.3328,RFPL,9,12,2,3,8,5,11.55,5.9615
45,11068,1374968,184,187,2019-08-18 14:30:00,6,2019,2,0,FC Ufa,FC Rostov,0.9003950000000001,0.809611,0.3538,0.3474,0.2988,RFPL,14,14,4,3,3,5,6.2632,9.1905
46,11069,1374964,190,192,2019-08-18 17:00:00,6,2019,1,2,Dinamo Moscow,Lokomotiv Moscow,0.48497299999999993,2.34859,0.0366,0.1067,0.8567,RFPL,12,21,6,7,6,10,6.9167,15.2308
47,11070,1374960,183,185,2019-08-19 18:00:00,6,2019,2,1,Spartak Moscow,CSKA Moscow,2.18446,1.30039,0.5978,0.2328,0.1694,RFPL,21,14,8,5,6,9,4.4571,7.0909
48,11071,1374980,237,190,2019-08-24 12:00:00,6,2019,0,2,FC Tambov,Dinamo Moscow,0.8282,1.43116,0.1997,0.2724,0.5279,RFPL,14,14,5,4,14,4,15.3889,15.8824
49,11072,1375081,184,189,2019-08-24 14:30:00,6,2019,1,0,FC Ufa,Zenit St. Petersburg,1.0643,1.54003,0.2425,0.2696,0.4879,RFPL,8,22,5,4,3,14,5.7368,12.7368
50,11073,1374978,196,192,2019-08-24 17:00:00,6,2019,1,1,FC Krasnodar,Lokomotiv Moscow,1.15089,0.661157,0.4863,0.3102,0.2035,RFPL,18,15,5,3,10,2,10.6,5.8095
51,11075,1374982,185,188,2019-08-25 14:30:00,6,2019,3,0,CSKA Moscow,FK Akhmat,2.40643,0.6601859999999999,0.8035,0.1472,0.0493,RFPL,19,5,7,1,14,5,12.0,7.5185
52,11074,1374951,194,183,2019-08-25 17:00:00,6,2019,1,2,Krylya Sovetov Samara,Spartak Moscow,1.08984,1.8027799999999998,0.1858,0.2659,0.5483,RFPL,9,27,4,8,4,7,6.7,8.0385
53,11076,1374976,187,186,2019-08-25 17:00:00,6,2019,2,1,FC Rostov,Rubin Kazan,1.47599,0.47922,0.6231,0.2675,0.1094,RFPL,30,6,9,2,10,2,15.5385,10.25
54,11077,1374987,200,199,2019-08-25 19:30:00,6,2019,2,1,Arsenal Tula,FC Orenburg,0.488713,1.19685,0.1275,0.2938,0.5787,RFPL,12,14,6,9,3,9,13.0,12.6667
55,11078,1375082,198,236,2019-08-26 16:00:00,6,2019,3,1,Ural,PFC Sochi,2.44765,1.20384,0.7119,0.2012,0.0869,RFPL,26,12,7,2,7,6,13.9,19.4615
56,11079,1374963,194,190,2019-08-30 18:00:00,6,2019,0,0,Krylya Sovetov Samara,Dinamo Moscow,0.625301,1.3511,0.1398,0.2715,0.5887,RFPL,14,14,2,5,5,6,12.1364,9.4348
57,11080,1374965,184,199,2019-08-31 09:30:00,6,2019,1,2,FC Ufa,FC Orenburg,1.21165,1.82723,0.1746,0.2775,0.5479,RFPL,14,16,8,6,10,3,12.4444,6.7826
58,11081,1374959,186,236,2019-08-31 12:00:00,6,2019,0,3,Rubin Kazan,PFC Sochi,1.17139,3.20643,0.0653,0.1165,0.8182,RFPL,20,14,3,5,9,6,11.1667,8.087
59,11082,1374955,192,187,2019-08-31 14:30:00,6,2019,1,2,Lokomotiv Moscow,FC Rostov,2.17999,1.8806599999999998,0.4586,0.2366,0.3048,RFPL,23,14,7,4,10,7,5.2813,5.3333
60,11083,1374957,188,237,2019-08-31 17:00:00,6,2019,1,1,FK Akhmat,FC Tambov,0.861492,0.14843599999999998,0.5365,0.4073,0.0562,RFPL,27,5,6,1,12,1,11.4167,4.96
61,11084,1374967,198,196,2019-09-01 12:00:00,6,2019,2,4,Ural,FC Krasnodar,0.798248,1.32806,0.2137,0.2924,0.4939,RFPL,11,19,3,6,3,12,6.9091,19.2857
62,11085,1374961,200,185,2019-09-01 14:30:00,6,2019,1,2,Arsenal Tula,CSKA Moscow,0.617681,2.09138,0.0877,0.1705,0.7418,RFPL,13,24,4,9,4,14,5.2286,10.0714
63,11086,1374953,183,189,2019-09-01 17:00:00,6,2019,0,1,Spartak Moscow,Zenit St. Petersburg,0.639681,0.9013959999999999,0.2358,0.3541,0.4101,RFPL,20,11,3,3,6,6,10.1818,6.88
64,11090,1374969,189,200,2019-09-13 17:00:00,6,2019,3,1,Zenit St. Petersburg,Arsenal Tula,3.4725900000000003,0.760863,0.9307,0.0534,0.0159,RFPL,14,10,6,4,12,4,39.0,6.125
65,11091,1374971,183,198,2019-09-14 13:30:00,6,2019,1,2,Spartak Moscow,Ural,0.839131,0.652485,0.38299999999999995,0.3586,0.2584,RFPL,11,13,3,7,15,0,13.619,6.6957
66,11087,1374981,236,192,2019-09-14 16:00:00,6,2019,0,1,PFC Sochi,Lokomotiv Moscow,0.696383,1.50506,0.1525,0.2544,0.5931,RFPL,16,19,3,5,6,5,11.6,10.0476
67,11094,1374983,199,186,2019-09-15 11:00:00,6,2019,2,1,FC Orenburg,Rubin Kazan,3.47435,1.0724200000000002,0.8706,0.0896,0.0398,RFPL,18,14,5,3,6,5,8.8571,17.0526
68,11088,1374977,237,185,2019-09-15 13:30:00,6,2019,0,2,FC Tambov,CSKA Moscow,0.51095,1.8874,0.0608,0.1701,0.7691,RFPL,14,21,3,7,7,18,6.08,12.2727
69,11093,1374975,196,194,2019-09-15 16:00:00,6,2019,4,2,FC Krasnodar,Krylya Sovetov Samara,1.94209,2.40543,0.2323,0.2577,0.51,RFPL,22,13,8,5,10,2,11.5238,8.9565
70,11089,1374979,190,184,2019-09-16 17:00:00,6,2019,0,0,Dinamo Moscow,FC Ufa,2.34021,0.658613,0.7927,0.1479,0.0594,RFPL,23,10,7,4,11,6,31.2727,4.375
71,11092,1374973,187,188,2019-09-16 17:30:00,6,2019,2,1,FC Rostov,FK Akhmat,1.6367200000000002,0.8960020000000001,0.551,0.3433,0.1057,RFPL,21,6,9,3,14,5,18.5455,18.5385
72,11099,1375003,184,183,2019-09-20 14:30:00,6,2019,1,0,FC Ufa,Spartak Moscow,0.920475,2.44372,0.0778,0.1478,0.7744,RFPL,13,15,0,5,7,10,9.6923,20.2353
73,11097,1374994,188,194,2019-09-21 11:00:00,6,2019,1,1,FK Akhmat,Krylya Sovetov Samara,1.5082200000000001,2.58573,0.139,0.2027,0.6583,RFPL,12,16,4,5,3,6,10.2353,7.4444
74,11095,1374988,237,187,2019-09-21 16:00:00,6,2019,2,1,FC Tambov,FC Rostov,2.29276,1.73111,0.5197,0.2459,0.2344,RFPL,12,20,5,5,5,13,10.9231,21.8571
75,11102,1374986,189,186,2019-09-21 16:00:00,6,2019,5,0,Zenit St. Petersburg,Rubin Kazan,3.67424,0.2166,0.9893,0.0099,0.0008,RFPL,20,5,9,1,15,4,31.7778,13.2778
76,11100,1375005,199,192,2019-09-22 08:30:00,6,2019,2,3,FC Orenburg,Lokomotiv Moscow,1.9620099999999998,2.89128,0.1979,0.1999,0.6022,RFPL,23,19,4,7,8,6,13.3846,12.9333
77,11096,1374992,190,236,2019-09-22 11:00:00,6,2019,2,3,Dinamo Moscow,PFC Sochi,0.727353,1.1829399999999999,0.1965,0.3075,0.496,RFPL,16,12,6,6,6,4,13.8421,5.3
78,11098,1375001,200,198,2019-09-22 13:30:00,6,2019,1,1,Arsenal Tula,Ural,1.18479,1.2178799999999999,0.3212,0.3236,0.3552,RFPL,19,10,5,4,6,1,6.68,22.125
79,11101,1374990,185,196,2019-09-22 16:00:00,6,2019,3,2,CSKA Moscow,FC Krasnodar,1.6276899999999999,0.9034989999999999,0.5854,0.2605,0.1541,RFPL,11,14,6,6,8,8,5.6,9.069
80,11104,1375019,194,237,2019-09-28 11:00:00,6,2019,2,0,Krylya Sovetov Samara,FC Tambov,1.76105,0.23468000000000003,0.8444,0.1332,0.0224,RFPL,16,8,7,2,3,0,10.3333,6.5769
81,11108,1375009,187,190,2019-09-28 13:30:00,6,2019,3,0,FC Rostov,Dinamo Moscow,0.988366,0.818962,0.3889,0.3283,0.2828,RFPL,15,14,6,3,4,8,17.3636,14.4375
82,11110,1375013,192,189,2019-09-28 16:00:00,6,2019,1,0,Lokomotiv Moscow,Zenit St. Petersburg,0.760537,0.25472,0.4764,0.4135,0.1101,RFPL,9,5,3,1,7,8,6.3,13.0417
83,11105,1375021,198,185,2019-09-29 08:30:00,6,2019,0,3,Ural,CSKA Moscow,0.870956,2.38252,0.0824,0.1688,0.7488,RFPL,11,20,4,6,3,20,8.6957,17.5
84,11106,1375017,186,184,2019-09-29 11:00:00,6,2019,0,0,Rubin Kazan,FC Ufa,0.335117,0.09537369999999999,0.2631,0.6739,0.063,RFPL,6,4,2,1,6,0,28.0833,7.3529
85,11107,1375007,183,199,2019-09-29 13:30:00,6,2019,1,2,Spartak Moscow,FC Orenburg,1.7301099999999998,0.695329,0.6454,0.2295,0.1251,RFPL,24,14,8,3,9,1,13.0556,6.35
86,11109,1375011,196,200,2019-09-29 16:00:00,6,2019,2,0,FC Krasnodar,Arsenal Tula,1.96206,1.80387,0.4232,0.2409,0.3359,RFPL,20,19,6,5,7,6,13.0,11.8571
87,11103,1375015,236,188,2019-09-30 16:30:00,6,2019,2,0,PFC Sochi,FK Akhmat,1.8072599999999999,0.7492300000000001,0.6398,0.2268,0.1334,RFPL,21,17,8,7,8,3,11.0,8.0333
88,11113,1375033,184,188,2019-10-05 09:30:00,6,2019,0,1,FC Ufa,FK Akhmat,0.646211,1.40815,0.1453,0.2936,0.5611,RFPL,6,15,2,3,6,5,8.7143,8.9474
89,11115,1375037,199,190,2019-10-05 12:00:00,6,2019,2,0,FC Orenburg,Dinamo Moscow,1.81528,0.723304,0.6681,0.2194,0.1125,RFPL,16,12,4,4,4,1,13.0,10.1111
90,11112,1375031,186,237,2019-10-05 14:30:00,6,2019,2,1,Rubin Kazan,FC Tambov,2.68899,1.17289,0.7354,0.1659,0.0987,RFPL,18,18,5,6,14,10,9.1667,8.3667
91,11111,1375029,236,194,2019-10-05 17:00:00,6,2019,0,2,PFC Sochi,Krylya Sovetov Samara,0.8614059999999999,2.4654700000000003,0.063,0.1423,0.7947,RFPL,16,13,2,7,6,4,11.9545,8.4545
92,11114,1375035,198,189,2019-10-06 09:30:00,6,2019,1,3,Ural,Zenit St. Petersburg,0.64958,2.37289,0.0508,0.1258,0.8234,RFPL,17,13,4,5,10,18,8.52,18.2222
93,11118,1375027,192,200,2019-10-06 12:00:00,6,2019,2,1,Lokomotiv Moscow,Arsenal Tula,2.15352,0.29411,0.8726,0.1059,0.0215,RFPL,19,7,6,2,4,5,11.625,8.3333
94,11117,1375025,185,187,2019-10-06 14:30:00,6,2019,1,3,CSKA Moscow,FC Rostov,1.81539,1.89745,0.3517,0.2617,0.3866,RFPL,19,11,8,7,14,2,17.7059,12.6
95,11116,1375023,196,183,2019-10-06 17:00:00,6,2019,2,1,FC Krasnodar,Spartak Moscow,1.6398400000000002,1.0025,0.5314,0.2601,0.2085,RFPL,17,10,3,3,6,3,8.1786,9.48
96,11124,1375047,188,192,2019-10-18 17:30:00,6,2019,0,2,FK Akhmat,Lokomotiv Moscow,0.471301,1.1838600000000001,0.1205,0.2913,0.5882,RFPL,13,12,5,6,1,5,9.7308,5.7143
97,11119,1375043,237,198,2019-10-19 12:00:00,6,2019,1,2,FC Tambov,Ural,1.44215,1.59902,0.2971,0.3087,0.3942,RFPL,18,12,5,3,7,6,6.8125,11.8235
98,11126,1375041,183,186,2019-10-19 14:30:00,6,2019,0,0,Spartak Moscow,Rubin Kazan,1.23863,0.659502,0.512,0.297,0.191,RFPL,23,10,7,3,7,7,8.7931,16.0
99,11125,1375039,189,187,2019-10-19 17:00:00,6,2019,6,1,Zenit St. Petersburg,FC Rostov,3.68195,1.02271,0.9393,0.0489,0.0118,RFPL,17,11,9,4,7,7,15.3333,6.0952
100,11122,1375051,199,194,2019-10-20 09:30:00,6,2019,0,1,FC Orenburg,Krylya Sovetov Samara,1.28956,0.694933,0.5021,0.302,0.1959,RFPL,28,14,9,6,12,1,18.0,9.375
101,11121,1375050,184,185,2019-10-20 12:00:00,6,2019,1,1,FC Ufa,CSKA Moscow,1.68093,1.20743,0.4955,0.2606,0.2439,RFPL,19,16,5,4,6,10,19.9091,14.0
102,11120,1375049,200,236,2019-10-20 14:30:00,6,2019,1,1,Arsenal Tula,PFC Sochi,3.40361,0.451437,0.9644,0.0307,0.0049,RFPL,25,11,7,3,10,1,19.1667,7.2353
103,11123,1375045,190,196,2019-10-20 17:00:00,6,2019,1,1,Dinamo Moscow,FC Krasnodar,1.58437,0.9206690000000001,0.5561,0.2624,0.1815,RFPL,16,20,2,5,6,7,4.5652,10.4483
104,11132,1375058,186,198,2019-10-25 17:30:00,6,2019,0,0,Rubin Kazan,Ural,1.54872,0.62988,0.6201,0.2435,0.1364,RFPL,17,15,6,4,6,1,5.0,7.125
105,11128,1375054,237,184,2019-10-26 12:00:00,6,2019,3,0,FC Tambov,FC Ufa,1.2146700000000001,0.289181,0.6489,0.276,0.0751,RFPL,12,10,4,0,5,7,9.8947,13.2353
106,11131,1375057,188,200,2019-10-26 14:30:00,6,2019,1,1,FK Akhmat,Arsenal Tula,1.28853,1.2775,0.35200000000000004,0.2977,0.3503,RFPL,12,14,4,2,4,5,9.8889,9.0645
107,11127,1375052,187,236,2019-10-26 17:00:00,6,2019,2,0,FC Rostov,PFC Sochi,1.53901,1.0868799999999998,0.4711,0.2791,0.2498,RFPL,22,14,9,5,15,4,12.6875,6.35
108,11133,1375059,194,189,2019-10-27 11:00:00,6,2019,0,2,Krylya Sovetov Samara,Zenit St. Petersburg,0.145866,1.91545,0.0172,0.1391,0.8437,RFPL,6,25,1,9,2,10,28.1429,10.32
109,11129,1375055,185,190,2019-10-27 13:30:00,6,2019,0,1,CSKA Moscow,Dinamo Moscow,1.22876,0.8608370000000001,0.4633,0.3399,0.1968,RFPL,11,8,2,4,8,2,10.7619,9.1
110,11130,1375056,192,183,2019-10-27 13:30:00,6,2019,0,3,Lokomotiv Moscow,Spartak Moscow,0.82244,1.6280299999999999,0.1616,0.2452,0.5932,RFPL,19,12,5,4,6,6,14.3889,6.5926
111,11134,1375053,196,199,2019-10-27 16:00:00,6,2019,1,1,FC Krasnodar,FC Orenburg,1.33765,1.3222399999999999,0.341,0.3183,0.3407,RFPL,19,9,6,3,10,5,19.8889,7.2941
112,11137,1375066,184,192,2019-11-02 11:00:00,6,2019,1,1,FC Ufa,Lokomotiv Moscow,1.22456,0.866107,0.4615,0.3292,0.2093,RFPL,9,15,3,2,8,3,10.0714,15.625
113,11141,1375063,190,188,2019-11-02 11:00:00,6,2019,1,1,Dinamo Moscow,FK Akhmat,1.0185600000000001,1.459,0.1663,0.3476,0.4861,RFPL,5,9,2,5,3,4,8.7857,9.8077
114,11135,1375064,236,237,2019-11-02 13:30:00,6,2019,1,2,PFC Sochi,FC Tambov,1.20402,1.60876,0.2429,0.2864,0.4707,RFPL,21,12,2,6,15,5,22.4667,10.0
115,11138,1375060,189,185,2019-11-02 16:00:00,6,2019,1,1,Zenit St. Petersburg,CSKA Moscow,1.78483,0.7345649999999999,0.6355,0.2305,0.134,RFPL,27,11,6,3,22,4,19.6667,6.5833
116,11140,1375062,196,187,2019-11-03 13:30:00,6,2019,2,2,FC Krasnodar,FC Rostov,2.6085599999999998,0.624235,0.8531,0.1153,0.0316,RFPL,22,5,8,3,15,0,9.6429,10.0833
117,11142,1374989,198,199,2019-11-04 11:00:00,6,2019,1,2,Ural,FC Orenburg,1.59627,1.34513,0.4333,0.2633,0.3034,RFPL,21,14,4,3,11,4,18.1667,5.7727
118,11136,1375065,194,186,2019-11-04 13:30:00,6,2019,0,0,Krylya Sovetov Samara,Rubin Kazan,1.20464,0.611383,0.5283,0.3078,0.1639,RFPL,17,12,7,4,4,9,10.3333,12.8421
119,11139,1375061,183,200,2019-11-04 16:00:00,6,2019,0,1,Spartak Moscow,Arsenal Tula,2.2369,0.43415699999999996,0.8415,0.1259,0.0326,RFPL,18,5,4,2,13,2,25.5,6.1053
120,11149,1374996,188,198,2019-11-08 16:30:00,6,2019,0,0,FK Akhmat,Ural,0.829775,1.41719,0.1888,0.2919,0.5193,RFPL,13,15,3,2,5,4,7.9643,8.6207
121,11145,1374998,186,190,2019-11-09 11:00:00,6,2019,0,1,Rubin Kazan,Dinamo Moscow,0.388284,1.5789799999999998,0.0632,0.2066,0.7302,RFPL,9,11,3,6,5,6,13.2,8.5385
122,11143,1374993,187,237,2019-11-09 13:30:00,6,2019,1,2,FC Rostov,FC Tambov,0.979083,0.7079989999999999,0.4099,0.3505,0.2396,RFPL,18,10,4,5,8,2,10.6111,8.7143
123,11150,1374991,183,194,2019-11-09 16:00:00,6,2019,2,0,Spartak Moscow,Krylya Sovetov Samara,3.0737,0.48669399999999996,0.9357,0.0515,0.0128,RFPL,17,13,5,2,6,1,12.95,13.0952
124,11147,1375000,199,184,2019-11-10 08:30:00,6,2019,0,0,FC Orenburg,FC Ufa,0.729144,0.302892,0.4335,0.4366,0.1299,RFPL,11,9,2,0,6,4,11.7143,5.6667
125,11146,1374999,200,189,2019-11-10 11:00:00,6,2019,0,1,Arsenal Tula,Zenit St. Petersburg,0.827823,2.602,0.0374,0.1202,0.8424,RFPL,14,17,4,4,4,12,11.3333,18.4545
126,11144,1374997,236,185,2019-11-10 13:30:00,6,2019,2,3,PFC Sochi,CSKA Moscow,1.05111,1.45401,0.253,0.3109,0.4361,RFPL,7,21,4,8,4,16,7.8333,18.5
127,11148,1374995,192,196,2019-11-10 16:00:00,6,2019,1,1,Lokomotiv Moscow,FC Krasnodar,1.02031,1.66904,0.1553,0.3053,0.5394,RFPL,9,9,1,2,10,9,10.8,7.5161
128,11152,1375002,237,192,2019-11-22 16:30:00,6,2019,2,3,FC Tambov,Lokomotiv Moscow,0.618225,0.834066,0.2466,0.3668,0.3866,RFPL,14,12,5,3,8,9,7.6538,18.5882
129,11158,1375016,199,188,2019-11-23 08:30:00,6,2019,1,2,FC Orenburg,FK Akhmat,1.8718599999999999,1.19646,0.5305,0.3151,0.1544,RFPL,20,12,6,8,9,5,9.5714,13.4
130,11155,1375008,186,189,2019-11-23 11:00:00,6,2019,1,2,Rubin Kazan,Zenit St. Petersburg,1.0852700000000002,1.7646099999999998,0.1925,0.2688,0.5387,RFPL,13,13,5,9,5,13,8.931,18.5294
131,11154,1375006,190,187,2019-11-23 13:30:00,6,2019,2,1,Dinamo Moscow,FC Rostov,2.02484,1.8715400000000002,0.4011,0.2936,0.3053,RFPL,12,14,3,5,8,10,8.1379,7.1154
132,11151,1375012,184,236,2019-11-24 08:30:00,6,2019,1,1,FC Ufa,PFC Sochi,1.1448200000000002,1.0075,0.3773,0.304,0.3187,RFPL,16,13,3,4,22,7,15.4118,13.3571
133,11157,1375014,198,183,2019-11-24 11:00:00,6,2019,0,0,Ural,Spartak Moscow,0.667782,2.47478,0.037000000000000005,0.1214,0.8416,RFPL,11,21,7,6,1,15,7.5,18.5882
134,11156,1375010,200,196,2019-11-24 13:30:00,6,2019,1,2,Arsenal Tula,FC Krasnodar,1.36765,1.3257299999999999,0.3541,0.3029,0.34299999999999997,RFPL,18,13,5,5,7,9,11.1,11.0909
135,11153,1375004,185,194,2019-11-24 16:00:00,6,2019,1,0,CSKA Moscow,Krylya Sovetov Samara,1.25424,0.6604760000000001,0.506,0.3062,0.1878,RFPL,20,9,8,4,17,2,39.5,15.6
136,11161,1375032,194,184,2019-11-30 11:00:00,6,2019,0,1,Krylya Sovetov Samara,FC Ufa,0.746984,0.7661100000000001,0.3205,0.3643,0.3152,RFPL,15,15,8,7,0,4,13.8182,11.125
137,11166,1375020,187,198,2019-11-30 13:30:00,6,2019,0,0,FC Rostov,Ural,0.7928109999999999,0.284262,0.4782,0.4012,0.1206,RFPL,14,6,1,1,10,1,10.2941,4.6364
138,11164,1375028,188,186,2019-11-30 16:00:00,6,2019,1,1,FK Akhmat,Rubin Kazan,1.314,0.884716,0.4701,0.2995,0.2304,RFPL,16,14,9,4,2,9,10.65,9.7273
139,11163,1375026,192,190,2019-12-01 13:30:00,6,2019,1,2,Lokomotiv Moscow,Dinamo Moscow,1.83064,2.1566,0.2902,0.268,0.4418,RFPL,13,12,2,7,6,11,12.1905,7.4762
140,11165,1375018,189,183,2019-12-01 16:00:00,6,2019,1,0,Zenit St. Petersburg,Spartak Moscow,1.46174,0.8784049999999999,0.5145,0.2705,0.215,RFPL,15,15,6,3,2,3,6.8519,9.7727
141,11159,1375022,196,237,2019-12-02 16:30:00,6,2019,0,0,FC Krasnodar,FC Tambov,1.31046,0.7158760000000001,0.5153,0.3312,0.1535,RFPL,19,6,6,3,11,2,18.75,5.0909
142,11162,1375024,185,200,2019-12-02 16:30:00,6,2019,0,1,CSKA Moscow,Arsenal Tula,0.7358560000000001,0.9767370000000001,0.2461,0.3432,0.4107,RFPL,19,10,7,3,15,5,10.84,7.8
143,11169,1375046,200,192,2019-12-06 16:30:00,6,2019,4,0,Arsenal Tula,Lokomotiv Moscow,1.3362399999999999,1.11084,0.3937,0.3281,0.2782,RFPL,13,10,8,2,4,6,9.8824,10.2
144,11172,1375034,189,190,2019-12-06 16:30:00,6,2019,3,0,Zenit St. Petersburg,Dinamo Moscow,1.27732,0.258974,0.6673,0.2647,0.068,RFPL,11,10,6,2,12,1,24.0,17.2308
145,11167,1375040,237,199,2019-12-07 11:00:00,6,2019,3,0,FC Tambov,FC Orenburg,0.9892629999999999,0.9817809999999999,0.3378,0.3336,0.3286,RFPL,13,16,3,5,11,13,12.1111,9.55
146,11174,1375038,196,185,2019-12-07 13:30:00,6,2019,1,1,FC Krasnodar,CSKA Moscow,1.5467600000000001,0.62212,0.6662,0.2506,0.0832,RFPL,13,8,4,4,9,7,10.8077,7.92
147,11171,1375042,188,184,2019-12-07 16:00:00,6,2019,0,1,FK Akhmat,FC Ufa,0.411263,0.767775,0.1676,0.4045,0.4279,RFPL,12,7,2,3,10,4,14.4,4.5
148,11170,1375048,194,198,2019-12-08 11:00:00,6,2019,2,3,Krylya Sovetov Samara,Ural,0.624894,1.97773,0.0483,0.1548,0.7969,RFPL,11,18,3,9,4,4,9.8889,5.1333
149,11168,1375044,236,186,2019-12-08 13:30:00,6,2019,1,1,PFC Sochi,Rubin Kazan,1.15856,1.04282,0.3825,0.2997,0.3178,RFPL,11,17,2,4,6,10,19.4,24.0909
150,11173,1375036,183,187,2019-12-08 16:00:00,6,2019,1,4,Spartak Moscow,FC Rostov,1.9025900000000002,3.58481,0.0865,0.1427,0.7708,RFPL,24,15,8,6,13,5,11.0,7.3529
